,articleWordCount,headline,snippet,tokens,label_headline
4826,595,Letting American Kids Die,"Guns, infant mortality and car crashes show that we’re behind other wealthy nations.","['letting', 'american', 'kids', 'dieguns', 'infant', 'mortality', 'car', 'crashes', 'show', 'behind', 'wealthy', 'nations']",Neutral
4827,1659,"Uber Fees Pay for Road Repairs, Subway Upgrades, Even Schools","New taxes and fees on ride-hailing services have raised millions of dollars for transportation, infrastructure and even public schools.","['uber', 'fees', 'pay', 'road', 'repairs', 'subway', 'upgrades', 'even', 'schoolsnew', 'taxes', 'fees', 'ride', 'hailing', 'services', 'raised', 'millions', 'dollars', 'transportation', 'infrastructure', 'even', 'public', 'schools']",Neutral
4828,1083,Did You Watch ‘Black Panther’? Let’s Talk Spoilers,Eight very specific thoughts on the blockbuster Marvel movie.,"['watch', 'black', 'panther', 'let', 'talk', 'spoilerseight', 'specific', 'thoughts', 'blockbuster', 'marvel', 'movie']",Positive
4829,1553,Old Members of a Grim Club Console New Ones,"Those who have lost children in earlier tragedies will reach out to the newest grieving parents to console, advise and often recruit them to the gun control cause.","['old', 'members', 'grim', 'club', 'console', 'new', 'onesthose', 'lost', 'children', 'earlier', 'tragedies', 'reach', 'newest', 'grieving', 'parents', 'console', 'advise', 'often', 'recruit', 'gun', 'control', 'cause']",Negative
4830,300,The Block Was Watching,The mystery of a damaged bumper is solved through collaboration.,"['block', 'watchingthe', 'mystery', 'damaged', 'bumper', 'solved', 'collaboration']",Negative
4831,756,One to Honor Presidents,Bruce Haight pivots.,"['one', 'honor', 'presidentsbruce', 'haight', 'pivots']",Positive
4832,1019,Whatever Trump Is Hiding Is Hurting All of Us Now,"He either believes Putin’s denials, or more likely, is afraid of what the Russians have on him.","['whatever', 'trump', 'hiding', 'hurting', 'us', 'nowhe', 'either', 'believes', 'putin', 'denials', 'likely', 'afraid', 'russians']",Negative
4833,1172,How Russians  Exploited Web In ’16 Meddling,"With imperfect English and tireless posting on Facebook and Twitter, Russian trolls summoned Americans to rallies, praised Donald J. Trump and played on political divisions.","['russians', 'exploited', 'web', 'meddlingwith', 'imperfect', 'english', 'tireless', 'posting', 'facebook', 'twitter', 'russian', 'trolls', 'summoned', 'americans', 'rallies', 'praised', 'donald', 'trump', 'played', 'political', 'divisions']",Neutral
4834,846,The Trump Team’s Dubious Ethics,There are so many scandals in this administration that many aren’t getting the attention they deserve.,"['trump', 'team', 'dubious', 'ethicsthere', 'many', 'scandals', 'administration', 'many', 'getting', 'attention', 'deserve']",Negative
4835,887,Attacking the ‘Woke’ Black Vote,"The Russia indictment shows that black folks had unwanted hands on their backs, nudging them toward apathy.","['attacking', 'woke', 'black', 'votethe', 'russia', 'indictment', 'shows', 'black', 'folks', 'unwanted', 'hands', 'backs', 'nudging', 'toward', 'apathy']",Negative
4836,1169,"‘Here and Now’ Season 1, Episode 2: Empathy and Fear",This week’s episode questioned whether empathy remains a viable mode of personal or political action.,"['season', 'episode', 'empathy', 'fearthis', 'week', 'episode', 'questioned', 'whether', 'empathy', 'remains', 'viable', 'mode', 'personal', 'political', 'action']",Positive
4837,1112,Dismay and Disbelief Over Curling Drug Scandal,"A Russian may lose his bronze medal after failing a doping test in a sport not accustomed to such high-profile cases, but one that is physically demanding.","['dismay', 'disbelief', 'curling', 'drug', 'scandala', 'russian', 'may', 'lose', 'bronze', 'medal', 'failing', 'doping', 'test', 'sport', 'accustomed', 'high', 'profile', 'cases', 'one', 'physically', 'demanding']",Negative
4838,1042,How Dental Inequality Hurts Americans ,"Lack of dental care through Medicaid not only harms people’s health, but has negative economic implications as well. ","['dental', 'inequality', 'hurts', 'americanslack', 'dental', 'care', 'medicaid', 'harms', 'people', 'health', 'negative', 'economic', 'implications', 'well']",Negative
4839,1307,Not-So-Secret Identities,"One of Marvel’s X-Men, Iceman, has finally accepted that he is gay in a comic book series that is breaking new ground for the genre.","['secret', 'identitiesone', 'marvel', 'men', 'iceman', 'finally', 'accepted', 'gay', 'comic', 'book', 'series', 'breaking', 'new', 'ground', 'genre']",Neutral
4840,1311,NASA’s Dark Energy Hopes May Fade to Gray,"The Wfirst project, which would have investigated the force of dark energy in the universe and searched for more planets, has been cut from NASA’s proposed budget.","['nasa', 'dark', 'energy', 'hopes', 'may', 'fade', 'graythe', 'wfirst', 'project', 'would', 'investigated', 'force', 'dark', 'energy', 'universe', 'searched', 'planets', 'cut', 'nasa', 'proposed', 'budget']",Negative
4841,818,A Better Way to Protect Mueller,"Robert Bork, criticized for his role in the Saturday Night Massacre, also made sure the president couldn’t easily fire another special prosecutor.","['better', 'way', 'protect', 'muellerrobert', 'bork', 'criticized', 'role', 'saturday', 'night', 'massacre', 'also', 'made', 'sure', 'president', 'easily', 'fire', 'another', 'special', 'prosecutor']",Neutral
4842,1172,What Helps a New Driver? More Driving,"The best solution for inexperience is to have teenagers practice more, under varied conditions, an expert says.","['helps', 'new', 'driver', 'drivingthe', 'best', 'solution', 'inexperience', 'teenagers', 'practice', 'varied', 'conditions', 'expert', 'says']",Neutral
4843,1132,"Contraception, With Teenagers in Mind","Although teenage pregnancy rates have declined, too many teens still use birth control methods incorrectly or inconsistently.","['contraception', 'teenagers', 'mindalthough', 'teenage', 'pregnancy', 'rates', 'declined', 'many', 'teens', 'still', 'use', 'birth', 'control', 'methods', 'incorrectly', 'inconsistently']",Negative
4844,966,Who Made My Puzzle?: Laura Braunstein,This month’s spotlight is on the constructor Laura Braunstein.,"['made', 'puzzle', 'laura', 'braunsteinthis', 'month', 'spotlight', 'constructor', 'laura', 'braunstein']",Neutral
4845,1696,A Blue Spark In the Heart Of Deep-Red Cruz Country, Representative Beto O’Rourke is making a long-shot bid to defeat Ted Cruz and become the first Democrat in Texas to win a statewide office since 1994.,"['blue', 'spark', 'heart', 'deep', 'red', 'cruz', 'countryrepresentative', 'beto', 'rourke', 'making', 'long', 'shot', 'bid', 'defeat', 'ted', 'cruz', 'become', 'first', 'democrat', 'texas', 'win', 'statewide', 'office', 'since']",Positive
4846,1388,Cured Unexpectedly,Scientists are racing to understand why immunotherapy drugs have worked for a few cancer patients when the medicines should have had no effect.,"['cured', 'unexpectedlyscientists', 'racing', 'understand', 'immunotherapy', 'drugs', 'worked', 'cancer', 'patients', 'medicines', 'effect']",Neutral
4847,459,What the Heck Is That?: NEMEAN,A look at one of the most revealed entries from the past week of crosswords.,"['heck', 'nemeana', 'look', 'one', 'revealed', 'entries', 'past', 'week', 'crosswords']",Negative
4848,992,Donation Plants Seeds For Parks Across Chile,"Two Americans snapped up large swaths of land in Chile, which they donated to a new conservation area that will be three times the size of Yosemite and Yellowstone combined.","['donation', 'plants', 'seeds', 'parks', 'across', 'chiletwo', 'americans', 'snapped', 'large', 'swaths', 'land', 'chile', 'donated', 'new', 'conservation', 'area', 'three', 'times', 'size', 'yosemite', 'yellowstone', 'combined']",Neutral
4849,1789,Crooked Deals As Kiev Fuels War Machine,A surge in spending on the armed forces has opened new avenues for the graft and cronyism that many see as Ukraine’s most dangerous enemy.,"['crooked', 'deals', 'kiev', 'fuels', 'war', 'machinea', 'surge', 'spending', 'armed', 'forces', 'opened', 'new', 'avenues', 'graft', 'cronyism', 'many', 'see', 'ukraine', 'dangerous', 'enemy']",Negative
4850,1427,Are Arrests ‘Collars for Dollars’? Federal Suit Scrutinizes the Issue,A federal trial in Brooklyn is set to explore the issue of so-called collars for dollars. The implications could be far-reaching.,"['arrests', 'collars', 'dollars', 'federal', 'suit', 'scrutinizes', 'issuea', 'federal', 'trial', 'brooklyn', 'set', 'explore', 'issue', 'called', 'collars', 'dollars', 'implications', 'could', 'far', 'reaching']",Negative
4851,543,Abstract Expressionists Square Off,"This bio-play about the married artists Jackson Pollock and Lee Krasner is a surreal sparring match, steeped in alcohol and dripping with paint.","['abstract', 'expressionists', 'square', 'offthis', 'bio', 'play', 'married', 'artists', 'jackson', 'pollock', 'lee', 'krasner', 'surreal', 'sparring', 'match', 'steeped', 'alcohol', 'dripping', 'paint']",Neutral
4852,2389,The Heartburn Behind Free Care for Only Some,"President Trump’s efforts to undermine the health law have widened the gap between those who get government aid and those who don’t, deepening resentments.","['heartburn', 'behind', 'free', 'care', 'somepresident', 'trump', 'efforts', 'undermine', 'health', 'law', 'widened', 'gap', 'get', 'government', 'aid', 'deepening', 'resentments']",Positive
4853,1216,Educators Face Daunting Role: Student Shield,"Around the country, teachers are reflecting on whether they are prepared to take a bullet for their students. “I think about it all the time,” one said.","['educators', 'face', 'daunting', 'role', 'student', 'shieldaround', 'country', 'teachers', 'reflecting', 'whether', 'prepared', 'take', 'bullet', 'students', 'think', 'time', 'one', 'said']",Negative
4854,182,Nickel Tip,A memorable encounter at the end of a trip to New York.,"['nickel', 'tipa', 'memorable', 'encounter', 'end', 'trip', 'new', 'york']",Positive
4855,861,The Content of the G.O.P.’s Character,The personal is political: A bad-faith party attracts bad people.,"['content', 'characterthe', 'personal', 'political', 'bad', 'faith', 'party', 'attracts', 'bad', 'people']",Negative
4856,813,A Return to Risk in the Rink,America’s female figure skaters came up under a system that rewarded clean skating over innovation. But that doesn’t produce champions.,"['return', 'risk', 'rinkamerica', 'female', 'figure', 'skaters', 'came', 'system', 'rewarded', 'clean', 'skating', 'innovation', 'produce', 'champions']",Positive
4857,840,"Respect First, Then Gun Control",One reaction to the Florida school shooting is the shaming of supporters of gun rights. But there’s a more productive approach.,"['respect', 'first', 'gun', 'controlone', 'reaction', 'florida', 'school', 'shooting', 'shaming', 'supporters', 'gun', 'rights', 'productive', 'approach']",Positive
4858,1132,Congress Fails To Curb Guns. Could Banks?,"As Corporate America espouses “social responsibility,” the financial industry could help limit sales of assault weapons, our columnist writes.","['congress', 'fails', 'curb', 'guns', 'could', 'banksas', 'corporate', 'america', 'espouses', 'social', 'responsibility', 'financial', 'industry', 'could', 'help', 'limit', 'sales', 'assault', 'weapons', 'columnist', 'writes']",Negative
4859,1164,"Shots Are Fired, And Bots Swarm To Social Divides","Twitter accounts suspected of having links to Russia were focused on Robert Mueller. But after news broke about the shooting, they quickly changed their focus.","['shots', 'fired', 'bots', 'swarm', 'social', 'dividestwitter', 'accounts', 'suspected', 'links', 'russia', 'focused', 'robert', 'mueller', 'news', 'broke', 'shooting', 'quickly', 'changed', 'focus']",Negative
4860,888,Dirty Little Deals on the Environment,"Republicans are adding measures to appropriations bills that would gut protections of the air, water and landscape.","['dirty', 'little', 'deals', 'environmentrepublicans', 'adding', 'measures', 'appropriations', 'bills', 'would', 'gut', 'protections', 'air', 'water', 'landscape']",Negative
4861,1421,"Aide’s Clean-Cut Image Belied His Hot Temper, Former Colleagues Say",The White House aide who resigned in a domestic abuse scandal that engulfed the White House was known for his ambition at Harvard and on Capitol Hill.,"['aide', 'clean', 'cut', 'image', 'belied', 'hot', 'temper', 'former', 'colleagues', 'saythe', 'white', 'house', 'aide', 'resigned', 'domestic', 'abuse', 'scandal', 'engulfed', 'white', 'house', 'known', 'ambition', 'harvard', 'capitol', 'hill']",Negative
4862,1447,States Say U.S. Must Do More To Protect Vote,"Federal officials are slow to share with them the specifics they need to guard against Russian hacking and other attacks on voting integrity, state election officials say.","['states', 'say', 'must', 'protect', 'votefederal', 'officials', 'slow', 'share', 'specifics', 'need', 'guard', 'russian', 'hacking', 'attacks', 'voting', 'integrity', 'state', 'election', 'officials', 'say']",Negative
4863,1249,"‘The Alienist’ Season 1, Episode 5: Look at Your Bird, Laszlo",This week Dr. Kreizler came face to face with a killer — and with how much he has yet to learn.,"['alienist', 'season', 'episode', 'look', 'bird', 'laszlothis', 'week', 'dr', 'kreizler', 'came', 'face', 'face', 'killer', 'much', 'yet', 'learn']",Negative
